,y_return_ratio,TensorFlow__diff_1_shift_4,deep learning__diff_1_shift_4,Artificial Intelligence__diff_1_shift_19,Machine Learning__diff_1_shift_4,neural network__diff_1_shift_9,MXNet__diff_1_shift_9,blockchain_news_diff_1_shift_4,GPU_news_diff_1_shift_17,gaming_news_diff_1_shift_2,SandP_diff_1,NasdaqTech_diff_1,ATVI_gaming_diff_1,TTWO_gaming_diff_1,UBSFY_gaming_diff_1,fps_transformed_ffill_diff_1_shift_2,fps_transformed_interpolated_diff_1_shift_2,fps_interpolated_transformed_diff_1_shift_2,PLUS_DM_diff_1,MINUS_DM_diff_1_shift_8,AD_diff_1,OBV_diff_1,MIDPOINT_diff_1,MIDPRICE_diff_1,SAR_diff_1_shift_13,TEMA_diff_1,AVGPRICE_diff_1,MEDPRICE_diff_1,TYPPRICE_diff_1,WCLPRICE_diff_1,LINEARREG_diff_1,TSF_diff_1,ADD_diff_1,MAX_diff_1,MAXINDEX_diff_1,MIN_diff_1,MININDEX_diff_1_shift_19,MULT_diff_1,ATAN_diff_1,CEIL_diff_1,FLOOR_diff_1,LN_diff_1,LOG10_diff_1,SQRT_diff_1,ATVI_gaming_rr,TTWO_gaming_rr,AMD_rr,SandP_rr,NasdaqTech_rr
2012-01-18,0.03402366863905332,0.0,0.03225806451612856,,0.06451612903225978,0.12903225806451957,0.0,0.0,,-0.3225806451613096,8.90002400000003,21.14996300000007,-0.0649999999999995,0.3150000000000013,0.040000000000000036,,,,,,6659747.3684209995,15816900.0,,,,,0.1650000000001004,0.18000000000010097,0.2733333333332979,0.3200000000000003,,,0.36000000000010246,,0.0,,,4.9839000000000055,0.0024209255812899233,0.0,0.0,0.03345766619085033,0.014530479804049978,0.062028556997939965,-0.005336617405582882,0.021479713603818704,0.017391304347826025,0.006888856683785769,0.01551550645187262
2012-01-19,0.0264663805436337,0.0,0.032258064516129004,,0.06451612903225978,0.12903225806450536,0.0,0.0,,-1.2903225806451601,10.439941500000032,28.315002999999933,0.16499999999999915,0.17499999999999893,0.020000000000000018,,,,,,13759438.09523812,15207800.0,,,,,0.3025000000000002,0.2599999999999998,0.2966666666667006,0.3149999999999,,,0.5199999999999996,,0.0,,,7.287599999999003,0.0018351970588201816,1.0,1.0,0.0261222053999699,0.01134472966034994,0.0491555658071805,0.013619479983491469,0.011682242990654134,0.04615384615384609,0.008025507456458338,0.020454383627594983
2012-01-20,-0.009059233449477285,0.0,0.032258064516129004,,0.06451612903226156,0.12903225806452667,0.0,0.0,,-0.32258064516128115,3.6500244999999722,0.13000450000004093,-0.009999999999999787,-0.02999999999999936,0.0,,,,,,-9518375.75757562,-13656800.0,,,,,0.11249999999999893,0.1750000000000007,0.07333333333330039,0.02250000000010033,,,0.3500000000000014,,0.0,,,5.003500000000997,-0.0006339699819202238,0.0,0.0,-0.009100517830540333,-0.0039523046762699465,-0.017197857982200304,-0.0008143322475569861,-0.0019795447047178728,0.03267973856209168,0.00278354787491336,9.203109189293354e-05
2012-01-23,0.027426160337552657,0.0,0.1290322580645169,,0.25806451612903025,0.3870967741935445,0.0,0.0,,-0.32258064516128826,0.7100219999999808,-1.7349854999999934,-0.10999999999999943,0.02999999999999936,0.0,,,,,,13576122.80701748,14069800.0,,,,,0.07249999999999979,0.0,0.129999999999999,0.19500000000000028,,,0.0,,0.0,,,-0.05400000000003047,0.001868223711259942,0.0,0.0,0.0270568013875101,0.0117506195405499,0.05136144373031026,-0.008964955175224078,0.0019834710743801233,0.023734177215189788,0.0005399673758397939,-0.0012280953081698894
2012-01-24,0.02258726899383984,0.0,0.032258064516129004,,0.06451612903225978,0.12903225806451957,0.0,0.0,,-0.32258064516130247,-0.34002699999996366,-0.21502650000002177,0.019999999999999574,0.08999999999999986,0.0,,,,0.29500000000001014,,13887479.99999995,18273000.0,0.11500000000000021,0.08999999999999986,,,0.35999999999989996,0.41499999999999915,0.38666666666670224,0.37249999999989925,0.1557142857142999,0.16978021978030178,0.8299999999999983,,0.0,,,12.089000000000027,0.0015049693709201506,0.0,0.0,0.022335953942069775,0.009700381545090009,0.042926647294259546,0.0016447368421052284,0.005938634114153736,0.0046367851622875185,-0.0002584488938583054,-0.00015239190264583434
2012-01-25,-0.00602409638554216,0.0,0.032258064516129004,,0.06451612903225801,0.12903225806451246,0.0,0.0,,-0.9677419354838577,4.9250489999999445,15.044983000000002,-0.10500000000000043,0.15500000000000114,0.0,,,,-0.10607142857142993,,28544314.28571417,-31853800.0,0.0,0.0,-0.4800000000000004,,-0.1374999999998998,-0.24500000000010047,-0.19333333333330316,-0.16749999999999865,0.12971428571430188,0.14252747252739972,-0.49000000000010147,,0.0,,,-7.2531999999999925,-0.00040384276653004925,0.0,0.0,-0.006042314455969144,-0.0026241438261500605,-0.011659844417999832,-0.008620689655172448,0.010167267956707192,0.0007692307692308895,0.0037444159552978695,0.010664188050915405
2012-01-26,-0.009427609427609349,0.0,0.032258064516129004,,0.06451612903224913,0.12903225806451957,0.0,0.0,,-0.32258064516129537,2.125,-3.2399290000000747,-0.0649999999999995,-0.0649999999999995,0.07000000000000006,,,,0.25150510204080967,,-14748049.180327903,-19991800.0,0.0,0.11999999999999922,0.0,,0.3125,0.43000000000010097,0.2400000000000002,0.14500000000009905,0.14800000000000146,0.1707692307693005,0.8600000000001025,,0.0,,,12.714399999999983,-0.0006379773427198643,0.0,0.0,-0.00947233063536057,-0.004113780925699917,-0.018207991446510086,-0.005383022774327081,-0.004220779220779188,0.0376633358954649,0.0016095679792179614,-0.002272294982086422
2012-01-27,0.013596193065941488,0.0,0.09677419354838657,,0.19354838709677935,0.12903225806451246,0.0,0.0,,-0.32258064516128115,-5.065063499999951,-5.875061499999902,0.07500000000000107,0.02999999999999936,0.020000000000000018,,,,-0.11645954810494996,,7576463.265306197,11249900.0,0.0,0.0,0.01720000000000077,,-0.15749999999999886,-0.19000000000000128,-0.05999999999999872,0.005000000000000782,0.17514285714289812,0.19802197802199828,-0.38000000000000256,,0.0,,,-5.606200000000001,0.0009077451335399722,0.0,0.0,0.01350459416330052,0.005864970725460106,0.025985133108540115,0.006244796003330647,0.0019563090968372585,0.0029629629629629,-0.0038303355309588023,-0.004129805530154012
2012-01-30,-0.0073775989268946626,0.0,0.03225806451612989,,0.06451612903226156,0.5161290322580712,0.0,0.0,-0.06451612903226334,-0.32258064516129537,-2.7049560000000383,-2.299987999999985,0.019999999999999574,0.11500000000000021,0.0,,,,-0.10814100895460976,,6802431.818181802,-9976900.0,0.0,0.0,0.035311999999999344,,-0.06750000000010026,-0.09500000000010012,-0.1000000000001009,-0.10250000000000092,0.1362857142856999,0.1543956043955994,-0.1900000000000972,,0.0,,,-2.7809000000000026,-0.0004962375758801318,0.0,0.0,-0.007404948006580536,-0.003215928058040163,-0.014270102927300243,0.0016549441456350494,0.007484542792059891,-0.00516986706056119,-0.0020534248686131266,-0.0016234541211417961
2012-01-31,-0.002027027027027104,0.0,0.032258064516128115,,0.06451612903224913,0.12903225806451957,0.0,0.0,-0.06451612903224913,-0.32258064516128826,-1.6149904999999762,11.914977999999792,0.16000000000000014,0.14499999999999957,0.020000000000000018,,,,-0.10041665117213028,,4736911.764705896,-8947500.0,0.0,0.0,0.033899520000000294,,0.05500000000009919,0.030000000000100613,0.009999999999999787,0.0,0.11257142857140146,0.12670329670330283,0.0600000000000982,,0.0,,,0.8994000000000142,-0.00013661450943991404,0.0,0.0,-0.0020290842267800535,-0.0008812200830099481,-0.003901042219139228,0.01321767864518795,0.009366925064599456,0.0022271714922048524,-0.0012285173442360858,0.00842390236689736
2012-02-01,0.010832769126608,0.0,0.03225806451612945,0.09677419354837724,0.06451612903225978,0.12903225806450536,0.0,0.0,-0.06451612903225978,-0.9677419354838719,5.299927000000025,22.67004400000019,-0.040000000000000924,0.054999999999999716,0.030000000000000027,,,,0.15675596676874015,,867608.1081081033,10700500.0,0.0,0.0,0.81358848,,0.18249999999989974,0.23499999999999943,0.21000000000010033,0.1974999999999998,0.1039999999999992,0.11186813186809808,0.46999999999999886,,0.0,,0.0,6.9495000000000005,0.0007222950032799158,0.0,0.0,0.010774515007810237,0.00467931241307995,0.02076004715720936,-0.003261312678353112,0.003519999999999982,0.01703703703703707,0.004036594037066584,0.015893857389078368
2012-02-02,0.037508372404554624,0.0,0.032258064516129004,0.09677419354839145,0.06451612903226156,0.12903225806452667,0.0,0.0,-0.19354838709676514,-0.32258064516129537,6.620055999999977,10.464966000000004,-0.019999999999999574,0.10500000000000043,-0.015000000000000124,,,,0.34555911199954004,,14378786.956521705,17405900.0,0.2749999999998991,0.15500000000000114,-0.02059999999999995,,0.3025000000000997,0.2900000000000009,0.37999999999989953,0.4250000000000007,0.2140000000000004,0.23164835164830144,0.5800000000000018,,0.0,,0.0,8.649999999999977,0.0024110271766202285,1.0,1.0,0.036822042877679984,0.015991610034179926,0.07179791355854981,-0.0016359918200408651,0.006696428571428599,0.00728332119446465,0.005021775666899548,0.0072221488681165685
2012-02-03,0.021304067140090387,0.0,0.09677419354838657,0.09677419354839145,0.19354838709677047,0.3870967741935374,0.0,0.0,-0.06451612903226334,-0.32258064516128826,10.66497800000002,22.115051499999936,0.07000000000000028,0.5650005,-0.04499999999999993,,,,0.27087631828529,-0.07357142857142007,9.685754776000977e-08,12380800.0,0.1650000000001004,0.1999999999999993,-0.045576000000000505,,0.5675000000000008,0.6150000000000002,0.5200000000001008,0.47250000000000014,0.20628571428569842,0.21505494505499811,1.2300000000000004,,0.0,,0.0,19.182499999999038,0.0013411801991896066,0.0,0.0,0.021080307910730234,0.009155061402450038,0.04170262943938008,0.005735354362966021,0.035793506493506495,0.01952277657266808,0.008049708189569887,0.015152744563108087
2012-02-06,-0.0075853350189634015,0.0,0.03225806451612945,0.29032258064516014,0.06451612903225978,0.12903225806451246,0.0,0.0,-0.06451612903225978,0.3448275862068968,8.76995850000003,-6.320068499999934,0.02999999999999936,-0.120000000000001,0.0,,,,-0.14847199016365997,0.3116836734693801,2788680.0,-6971700.0,0.23000000000000043,0.10500000000000043,-0.07522943999999931,,-0.10500000000000043,-0.16000000000000014,-0.14666666666669848,-0.14000000000000057,0.0857142857143014,0.07494505494500281,-0.3200000000000003,,0.0,,0.0,-5.0298999999990315,-0.0004812049000195717,0.0,0.0,-0.00761424998524074,-0.003306826752419889,-0.015113809038469483,0.0024439918533604365,-0.007339449316836473,-0.011347517730496463,0.0065665274355971755,-0.0042657336947638175
2012-02-07,0.002547770700637001,0.0,0.032258064516129004,0.09677419354837724,0.06451612903225978,0.12903225806451957,0.0,0.0,-0.06451612903225978,0.3448275862068897,1.365051499999936,-1.554993000000195,0.09500000000000064,-0.13000049999999774,0.0,,,,-0.13786684800912008,-0.09057944606414003,5267313.513513498,10257400.0,0.11999999999999922,0.11999999999999922,-0.07071567359999875,,-0.0024999999999995026,-0.015000000000000568,0.0033333333332983273,0.012499999999899813,0.09942857142860007,0.09538461538469711,-0.030000000000001137,,0.0,,0.0,-0.49379999999999313,0.00016121361470977646,0.0,0.0,0.00254453063499005,0.0011050756138100137,0.005044333743680074,0.0077204388459976145,-0.008009888847507906,0.0107604017216643,0.0010154178117310981,-0.001054039629181514
2012-02-08,0.03621340533671547,0.0,0.0,0.09677419354839145,-0.034482758620688614,0.12903225806451246,0.0,0.0,-0.06451612903226334,1.0344827586206904,2.8099975000000086,11.450073500000144,0.11500000000000021,-0.04999950000000197,0.0,,,,0.6619817839915403,0.04589051436902003,7504823.879454106,21190300.0,0.244999499999901,0.3850005000000003,-0.0664727331840016,,0.3949999999999996,0.49500049999999973,0.5200000000000014,0.532499750000099,0.24857117142849816,0.2652744395604021,0.9900009999999995,,0.0,,0.0,15.537415659999994,0.002211700420709839,1.0,1.0,0.03557311233159011,0.01544920638973002,0.07119709247987993,0.009274193548387114,-0.0031055590062113022,0.021291696238467047,0.0020881462259358715,0.007769530586340455
2012-02-09,-0.0006131208223803169,0.0,0.0,0.09677419354839145,-0.03448275862069217,0.12903225806451957,0.0,0.0,-0.2580645161290249,0.3448275862069039,2.459961000000021,16.08001749999994,0.21999999999999886,0.13000000000000256,0.0,,,,-0.1753036291507204,-0.017387379514490098,-11494394.23393941,-14048600.0,0.1949999999999985,0.0,-1.0414061532160002,,0.3374997499999992,0.2949994999999994,0.1933329999999991,0.14249975000000248,0.1714283428571992,0.17494480219779973,0.5899989999999988,,0.0,,0.0,9.812784340000007,-3.747381972996067e-05,0.0,0.0,-0.0006133088578197388,-0.0002663566526499572,-0.0012382536624402363,0.01757890531362356,0.008099688221193451,0.010423905489923458,0.0018242202447163675,0.010827091318300244
2012-02-10,-0.024539817456430482,0.0,0.0,0.09677419354838435,-0.1034482758620694,0.3870967741935516,0.0,0.0,-0.06451612903225978,0.3448275862068968,-4.034973000000036,-21.215026999999964,-0.254999999999999,-0.13500000000000156,0.0,,,,-0.16278194135422952,-0.08614542383488,-5926697.641031697,-11006700.0,0.050000000000100187,0.03500000000000014,0.02239999999999931,,-0.4074997499999995,-0.4299994999999974,-0.4199993333332994,-0.41499925000000104,0.06485719999999873,0.0606594065933983,-0.8599989999999949,,0.0,,0.0,-13.95998419,-0.0015374513175197002,-1.0,-1.0,-0.0248459372368397,-0.010790453439670111,-0.04984531631754008,-0.020023557126030548,-0.008343633858354826,-0.02819807427785408,-0.002986745067569057,-0.014131621555151457
2012-02-13,0.015723270440251458,0.0,0.0,0.3870967741935445,-0.03448275862069039,0.12903225806452667,0.0,0.0,-0.06451612903225623,0.3448275862068897,0.4900514999999359,6.089965500000062,-0.16000000000000014,-0.03500100000000117,0.020000000000000018,,,,0.008845340171059313,-0.07999217927525004,3392565.4458046034,15266700.0,0.0,0.0,0.059103999999900125,,0.14499999999999957,0.08500000000000085,0.1399999999999988,0.16750000000000043,0.1394286285714017,0.14758248351650138,0.1700000000000017,,0.0,,0.0,2.693200009999998,0.0009698001110398646,1.0,1.0,0.01560094044247995,0.0067754023466701785,0.031225852006649735,-0.01282051282051283,-0.002181427167920697,0.028308563340410493,0.0003638298378646873,0.004114758064778889
2012-02-14,0.005572755417956648,0.0,0.0,0.09677419354839145,-0.034482758620688614,0.12903225806450536,0.0,0.0,-0.06451612903225268,0.3448275862069039,3.4849850000000515,-2.2150269999999637,0.04499999999999993,-0.07999949999999956,0.040000000000000036,,,,-0.13178846984114956,-0.07427845218415285,2759365.143959798,11343900.0,0.0,0.15500000000000114,0.05673984000010002,,0.03749975000000205,0.10499899999999585,0.09999933333330091,0.0974995000000014,0.11514291428570189,0.11758248351650025,0.2099979999999917,,25.0,,0.0,3.4285681700000055,0.00034184656593994056,0.0,0.0,0.0055572850648695216,0.002413498238029721,0.011182076439950173,0.003652597402597397,-0.004996845877477982,0.00206469373709562,0.0025864228154179303,-0.001490476547958675
2012-02-15,-0.004310344827586007,0.0,0.0,0.09677419354838435,-0.034482758620688614,0.034482758620683285,0.0,0.0,-0.1935483870967829,1.0344827586206833,-4.025024499999972,5.240051499999936,0.09500000000000064,-0.16999999999999993,0.0,,,,0.3776279922903598,-0.06897284845671792,-24885991.354036897,-27771400.0,0.029999999999899885,0.13999949999999828,0.09610536960000005,,0.20249974999999765,0.3200000000000003,0.19000000000000128,0.125,0.037428628571500866,0.02714292307690158,0.6400000000000006,0.0,0.0,0.0,0.0,10.353199109999025,-0.0002655530573301146,0.0,0.0,-0.004319661144520204,-0.0018760049987500693,-0.008694483345349724,0.007682976142337294,-0.010671688637790328,0.008241758241758188,-0.0029795132334013608,0.0035312581418623134
2012-02-16,0.017316079158936213,0.0,0.0,0.09677419354838435,-0.03448275862069217,0.034482758620697496,0.0,0.0,-0.06451612903226334,0.3448275862069039,3.450012000000015,13.464966000000004,0.034999999999998366,-0.16000000000000014,0.0,,,,-0.16934643573037977,0.06595378357590287,39445252.1705064,47214700.0,0.07000100000010079,0.0,0.0903390474240009,,-0.6249992499999983,-0.7249994999999991,-0.38999933333330006,-0.22249925000000204,0.09628602857139867,0.0941761758241988,-1.4499989999999983,0.1400020000001021,6.0,0.0,0.0,-23.896983099999034,0.0010487061830202205,0.0,0.0,0.017167864412640288,0.007455908780470422,0.03466622883643922,0.0028089887640448123,-0.0101522842639594,0.014305177111716682,0.002561493828306276,0.009042078389733352
2012-02-17,-0.03647422270673422,0.0,0.0,0.29032258064516014,-0.1034482758620694,0.10344827586205696,0.0,0.0,-0.06451612903224913,0.3448275862069039,9.320007499999974,6.565002499999991,-0.129999999999999,-0.15499999999999936,0.039999999999999813,,,,-0.15725026174964007,0.03124279903476801,-16712793.103448205,-25509000.0,0.0,0.03999999999990145,0.0849187045784987,,0.3724995,0.3449999999998994,0.029999666666697067,-0.12750050000000002,-0.11771425714290018,-0.14736260439559956,0.6899999999998983,0.0,0.0,0.0,0.0,11.449000000000012,-0.0022924165421900344,-1.0,-1.0,-0.03715603767837017,-0.016136662133100277,-0.07465423393418913,-0.010404161664665788,-0.009935897435897395,0.01276024177300198,0.006902047593857333,0.004369066200378975
2012-02-21,0.0050473186119873855,0.0,0.0,0.09677419354838435,-0.03448275862069039,0.034482758620697496,0.0,0.0,-0.06451612903225978,0.3448275862068755,2.0699465000000146,-12.900024499999972,-0.23499999999999943,-0.1899999999999995,0.0,,,,-0.14601810019610006,-0.07098882946771501,-6858211.764706001,12954400.0,0.08000000000000007,0.11000000000009891,0.07982358230390041,,-0.16999975000000056,-0.06999999999989726,-0.019999999999999574,0.005000000000000782,-0.13142854285710115,-0.1643955714285994,-0.139999999999894,0.0,0.0,0.0,0.0,-2.129799999999989,0.0003155936705498963,0.0,0.0,0.005034623598670684,0.00218650924736008,0.010034561216149651,-0.019005256773149973,-0.012301715765619907,-0.0238726790450928,0.0015224168590425337,-0.008547732769607744
2012-02-22,-0.006905210295040768,0.0,0.0,0.09677419354839145,-0.03448275862067973,0.034482758620697496,0.0,0.0,-0.06451612903225623,0.344827586206911,-1.8299564999999802,-5.379944000000023,-0.07000000000000028,0.014999999999998792,0.0,,,,-0.1355882358963698,-0.06591819879145011,-11191636.363636293,-12310800.0,0.28000000000000114,0.06499999999990003,0.0750341673655992,,-0.04749999999999943,-0.045000000000001705,-0.0666666666666984,-0.07750000000000057,-0.16999997142859868,-0.20593403296710022,-0.09000000000000341,0.0,0.0,0.0,0.0,-1.4272000000000276,-0.00043476092918015574,0.0,0.0,-0.00692916158245005,-0.00300929663948013,-0.01380404842476013,-0.0057708161582852675,0.0009832841691247976,-0.02309782608695651,-0.0013438616345500165,-0.0035955583908291616
2012-02-23,0.005689001264222494,0.0,0.0,0.09677419354839145,-0.03448275862070105,0.03448275862069039,0.0,0.0,-0.19354838709677225,1.37931034482758,0.6099854999999934,-0.4700315000000046,0.05999999999999872,0.21000000000000085,0.07500000000000018,,,,-0.12590336190378015,0.398790243979365,4454560.0,8099200.0,0.10500000000000043,0.07000000000009976,0.11884282309820016,,-0.08750000000000036,-0.21999999999999886,-0.11666666666670089,-0.0649999999999995,-0.09228568571430174,-0.1110988681318048,-0.4399999999999977,0.0,0.0,0.0,0.0,-6.99199999999999,0.00035615888247031435,0.0,0.0,0.005672880010189729,0.0024637004849301647,0.011297774765560042,0.004975124378109347,0.013752455795677855,0.0013908205841446154,0.00044855667629152833,-0.0003152680060314633
2012-02-24,-0.007542426147077373,0.0,0.0,0.09677419354837724,-0.03448275862067973,0.03448275862069039,0.0,0.0,-0.06451612903225623,0.3448275862069039,4.104980500000011,7.309997500000009,0.05000000000000071,0.08499999999999908,-0.04500000000000015,,,,-0.11691026462493026,-0.0896947734477298,-4230784.61538481,-9166700.0,0.0,0.0,0.17666924656299976,,0.022500000000000853,0.049999999999998934,-0.006666666666600207,-0.03500000000000014,-0.08799997142859795,-0.10120875824179798,0.09999999999999787,0.0,0.0,0.0,0.0,1.6056000000000097,-0.00047577715606017534,0.0,0.0,-0.007571014082140337,-0.0032880496382898805,-0.015070837774719958,0.004125412541254184,0.005490956072351361,0.03333333333333336,0.003017269828324514,0.0049046396557060465
2012-02-27,-0.020265991133628786,0.0,0.0,0.29032258064516014,-0.13793103448275978,0.10344827586207117,0.0,0.0,-0.06451612903226334,0.3448275862068897,1.794983000000002,-6.465026999999964,-0.16999999999999993,-0.07000000000000028,-0.030000000000000027,,,,-0.1085595314374399,-0.0832880039157502,1363295.1219513044,-18631700.0,-0.11500000000000199,0.0,0.15900232190670316,,-0.370000000000001,-0.3949999999999996,-0.3699999999999992,-0.35749999999999993,-0.18657139999990058,-0.21274721978019961,-0.7899999999999991,0.0,0.0,0.0,0.0,-12.390600000000006,-0.0013046769778299883,0.0,0.0,-0.02047416368257915,-0.008891816308930212,-0.0404712094016797,-0.013968775677896459,-0.004497269514937378,-0.0006720430107527933,0.001315391347081262,-0.004316536011103257
2012-02-28,-0.009049773755656144,0.0,0.0,0.09677419354840566,-0.03448275862069217,0.034482758620683285,0.0,0.0,0.10344827586206762,0.3448275862068968,3.475097999999889,10.725036499999987,0.0,0.0600000000000005,0.0,,,,-0.10080527919190985,-0.07733886077891006,-5832366.666666597,-17497100.0,-0.06999999999999851,0.0,0.14310208971599714,,-0.08750000000000036,-0.04499999999999993,-0.07666666666669997,-0.09250000000000114,-0.21028568571430029,-0.23813183516479874,-0.08999999999999986,0.0,0.0,0.0,0.0,-1.4044999999999845,-0.0005878521344899745,0.0,0.0,-0.009090971701250172,-0.003948158844989891,-0.017837697769050198,0.0,0.003872216844143304,0.0067249495628782545,0.0025432602618900018,0.007191881281366258
